시군구코드,접수년도,처리구분,접수번호,물건번호,상세물건번호,변경구분,공개반영일,읍면동코드,시군구명,읍면동리명,용도지역코드,용도지역명,건물구분,계약일,전용면적,대지권면적,층수,지분거래구분,거래금액,건축년도,건물주용도코드,건물주용도명,해제여부,해제사유,해제사유발생일,중개구분,중개업소주소,매도자거래주체정보,매수자거래주체정보,신고번호,물건번호
41461,2024,4,112,1,1,,,4146136021,경기도 용인시처인구,양지면 양지리,UQA430,자연녹지,집합,20231206,130.95,,,전체거래,28000,2022,04402,제2종근린생활,2,추가입력완료,,직거래,,,,22886141,1
41461,2024,4,63,1,1,,,4146125921,경기도 용인시처인구,남사읍 봉무리,UQA430,자연녹지,집합,20231215,7.43,,2,전체거래,645,1985,15205,숙박,2,추가입력완료,,직거래,,,,22886103,1
41480,2024,4,1419,1,1,,,4148011700,경기도 파주시,목동동,UQA220,일반상업,집합,20240126,384.33,,4,전체거래,110000,2016,04105,제2종근린생활,2,추가입력완료,,직거래,,법인,법인,22519505,1
41480,2024,4,1362,1,1,,,4148011300,경기도 파주시,동패동,UQA130,준주거,집합,20240102,95.2,,4,전체거래,48898,2023,04010,제2종근린생활,2,추가입력완료,,직거래,,법인,법인,22519437,1
41480,2024,4,2860,1,1,,,4148012200,경기도 파주시,와동동,UQA210,중심상업,집합,20240112,45.6,,1,전체거래,77800,2019,03001,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,22520966,1
41480,2024,4,2816,1,1,,,4148032022,경기도 파주시,탄현면 법흥리,UQB100,계획관리,집합,20240203,84.96,,4,전체거래,21500,2004,11201,기타,2,추가입력완료,,중개거래,경기 파주시,개인,개인,22520935,1
41480,2024,4,2676,1,1,,,4148025027,경기도 파주시,문산읍 마정리,UQB100,계획관리,일반,20240131,498.76,1806,,전체거래,123977,,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,법인,22520772,1
41480,2024,4,2577,1,1,,,4148032027,경기도 파주시,탄현면 축현리,UQA330,준공업,일반,20240131,829,1538,,전체거래,160000,2017,03999,제1종근린생활,2,추가입력완료,,중개거래,경기 고양일산동구,개인,개인,22520749,1
41480,2024,4,1616,1,1,,,4148032025,경기도 파주시,탄현면 대동리,UQB100,계획관리,일반,20240105,282.75,470,,전체거래,83500,2005,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,법인,22520231,1
41480,2024,4,1616,2,1,,,4148032025,경기도 파주시,탄현면 대동리,UQB100,계획관리,일반,20240105,363.43,499,,전체거래,95500,2005,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,법인,22520231,2
41480,2024,4,1579,1,1,,,4148025021,경기도 파주시,문산읍 문산리,UQA220,일반상업,집합,20240203,18.72,,,전체거래,1800,1995,03001,제1종근린생활,2,추가입력완료,,중개거래,경기 파주시,개인,개인,22520085,1
41480,2024,4,1852,1,1,,,4148010100,경기도 파주시,금촌동,UQA122,제2종일반주거,일반,20240122,486.48,221.5,,전체거래,127000,2020,04001,제2종근린생활,2,추가입력완료,,중개거래,경기 파주시,개인,개인,22519720,1
41480,2024,4,1542,1,1,,,4148010200,경기도 파주시,아동동,UQA130,준주거,집합,20240112,110.92,,3,전체거래,26000,2001,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,22519627,1
41480,2024,4,1492,1,1,,,4148012200,경기도 파주시,와동동,UQA230,근린상업,집합,20240126,115.22,,4,전체거래,24500,2010,10003,교육연구,2,추가입력완료,,중개거래,경기 파주시,개인,개인,22519517,1
41480,2024,4,1295,1,1,,,4148025023,경기도 파주시,문산읍 선유리,UQA122,제2종일반주거,집합,20240113,30.4,,,전체거래,8500,2020,03001,제1종근린생활,C,계약해제,20240207,직거래,,개인,개인,22519512,1
41480,2024,4,1290,1,1,,,4148025023,경기도 파주시,문산읍 선유리,UQA122,제2종일반주거,집합,20240113,30.4,,,전체거래,8500,2020,03027,제1종근린생활,C,계약해제,20240207,직거래,,개인,개인,22519511,1
41480,2024,4,1281,1,1,,,4148025023,경기도 파주시,문산읍 선유리,UQA122,제2종일반주거,집합,20240113,30.4,,,전체거래,8500,2020,03999,제1종근린생활,C,계약해제,20240207,직거래,,개인,개인,22519510,1
41480,2024,4,1421,1,1,,,4148012200,경기도 파주시,와동동,UQA210,중심상업,집합,20240105,112.8,,4,전체거래,52400,2019,03999,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,22519506,1
41480,2024,4,1421,2,1,,,4148012200,경기도 파주시,와동동,UQA210,중심상업,집합,20240105,121.2,,4,전체거래,56300,2019,03999,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,22519506,2
41480,2024,4,1421,3,1,,,4148012200,경기도 파주시,와동동,UQA210,중심상업,집합,20240105,163.56,,4,전체거래,77700,2019,03999,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,22519506,3
41480,2024,4,1421,4,1,,,4148012200,경기도 파주시,와동동,UQA210,중심상업,집합,20240105,99.76,,4,전체거래,45200,2019,03999,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,22519506,4
41480,2024,4,1421,5,1,,,4148012200,경기도 파주시,와동동,UQA210,중심상업,집합,20240105,146.16,,4,전체거래,68600,2019,03999,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,22519506,5
41480,2024,4,1421,6,1,,,4148012200,경기도 파주시,와동동,UQA210,중심상업,집합,20240105,106.05,,4,전체거래,48700,2019,03999,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,22519506,6
41480,2024,4,1421,7,1,,,4148012200,경기도 파주시,와동동,UQA210,중심상업,집합,20240105,84,,4,전체거래,38500,2019,03999,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,22519506,7
41287,2024,4,1792,1,1,C,20240611040251,4128710300,경기도고양시일산서구,탄현동,UQA430,자연녹지,집합,20240601,89.02,,2,,56000,2018,04010,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,130448199,1
41480,2024,4,1297,1,1,U,20240430053658,4148031023,경기도파주시,월롱면 덕은리,UQB100,계획관리,일반,20240126,55.44,247,,,14000,,04999,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,22521327,1
41590,2024,4,14036,1,1,C,20240501085808,4159012000,경기도화성시,반월동,UQA122,제2종일반주거,집합,20240408,115.79,,2,,17000,2007,04001,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,108739017,1
41550,2024,4,264,8,1,U,20240512042019,4155031022,경기도안성시,보개면 기좌리,UQB100,계획관리,집합,20231220,240.42,,,,35410,,11999,기타,2,추가입력완료,,중개거래,,,,39862557,8
41117,2024,4,2877,1,1,U,20240512042019,4111710500,경기도수원시영통구,영통동,UQA210,중심상업,집합,20240507,9.99,,3,,3000,1999,13008,기타,2,추가입력완료,,직거래,,개인,개인,112110374,1
41117,2024,4,2878,1,1,U,20240512042019,4111710500,경기도수원시영통구,영통동,UQA210,중심상업,집합,20240507,9.9,,3,,3000,1999,13008,기타,2,추가입력완료,,직거래,,개인,개인,112103371,1
41630,2024,4,3045,1,1,U,20240512042019,4163011400,경기도양주시,옥정동,UQA130,준주거,집합,20240417,99.98,,2,,37849,2022,04001,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,112086365,1
41830,2024,4,2633,11,1,U,20240512042019,4183039526,경기도양평군,지평면 일신리,UQB100,계획관리,일반,20240503,82.88,397,,,23000,2018,03001,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,111881329,11
41463,2024,4,2997,1,1,U,20240512042019,4146310500,경기도용인시기흥구,보라동,UQA430,자연녹지,집합,20240507,20.21,,,,2200,2005,03999,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,111781334,1
41830,2024,4,2628,1,1,U,20240512042019,4183025027,경기도양평군,양평읍 도곡리,UQB100,계획관리,집합,20240503,51.48,,5,,200,,15205,숙박,2,추가입력완료,,직거래,,개인,개인,111770332,1
41360,2024,4,4608,1,1,U,20240512042019,4136034026,경기도남양주시,수동면 입석리,UQB100,계획관리,일반,20240503,136.5,393,,,21754,2004,04001,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,110735257,1
41410,2024,4,1241,1,1,U,20240512042019,4141010500,경기도군포시,금정동,UQA123,제3종일반주거,집합,20240429,443.71,,,,100000,,10107,교육연구,2,추가입력완료,,직거래,,개인,개인,110662253,1
41360,2024,4,4580,1,1,U,20240512042019,4136025922,경기도남양주시,진건읍 배양리,UDV100,개발제한구역,일반,20240430,197.36,393,,,30000,2001,04999,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,110366180,1
41135,2024,4,2542,1,1,U,20240512042019,4113510400,경기도성남시분당구,율동,UQA430,자연녹지,일반,20240416,348.13,309,,,115000,2005,04001,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,108042983,1
41410,2024,4,1188,1,1,U,20240512042019,4141010500,경기도군포시,금정동,UQA123,제3종일반주거,집합,20240417,12.16,,,,2012,1990,03999,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,107797978,1
41133,2024,4,937,1,1,U,20240512042019,4113310100,경기도성남시중원구,성남동,UQA220,일반상업,집합,20240420,108,,,,21000,,03999,제1종근린생활,2,추가입력완료,,중개거래,,법인,개인,107636964,1
41131,2024,4,959,1,1,U,20240512042019,4113110800,경기도성남시수정구,창곡동,UQA130,준주거,집합,20240425,51.7,,1,,76000,2016,04001,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,106935913,1
41115,2024,4,1126,1,1,U,20240512042019,4111514000,경기도수원시팔달구,우만동,UQA122,제2종일반주거,집합,20240328,287.33,,,,15000,1994,04001,제2종근린생활,2,추가입력완료,,중개거래,,법인,개인,105670755,1
41171,2024,4,1033,1,1,U,20240512042019,4117110200,경기도안양시만안구,석수동,UQA121,제1종일반주거,집합,20240326,25.68,,,,13500,2006,04001,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,105661773,1
41131,2024,4,907,1,1,U,20240512042019,4113111700,경기도성남시수정구,사송동,UQA121,제1종일반주거,일반,20240410,682.32,660,,,477600,2001,03001,제1종근린생활,2,추가입력완료,,중개거래,,법인,법인,101203436,1
41192,2024,4,2160,1,1,U,20240512042019,4119210800,경기도부천시원미구,중동,UQA123,제3종일반주거,집합,20240417,10.82,,,,2600,1994,03999,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,101090433,1
41220,2024,4,8791,1,1,U,20240512042019,4122011400,경기도평택시,통복동,UQA220,일반상업,일반,20240408,66.5,49.3,,,40000,1983,03001,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,98743089,1
41590,2024,4,12512,1,1,U,20240512042019,4159036028,경기도화성시,팔탄면 덕천리,UQB100,계획관리,일반,20240328,63,296,,,23000,2019,04402,제2종근린생활,2,추가입력완료,,중개거래,,법인,개인,96976804,1
41570,2024,4,3255,1,1,U,20240512042019,4157036028,경기도김포시,하성면 원산리,UQB100,계획관리,일반,20240316,123.3,397,,,32800,2015,03001,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,96773732,1
41135,2024,4,2163,1,1,U,20240512042019,4113510700,경기도성남시분당구,야탑동,UQA230,근린상업,집합,20240405,409.82,,,,91000,2006,04005,제2종근린생활,2,추가입력완료,,중개거래,,법인,법인,95866610,1
41135,2024,4,2163,2,1,U,20240512042019,4113510700,경기도성남시분당구,야탑동,UQA230,근린상업,집합,20240405,97.07,,,,21600,2006,04001,제2종근린생활,2,추가입력완료,,중개거래,,법인,법인,95866610,2
41135,2024,4,2163,3,1,U,20240512042019,4113510700,경기도성남시분당구,야탑동,UQA230,근린상업,집합,20240405,68,,1,,84300,2006,03001,제1종근린생활,2,추가입력완료,,중개거래,,법인,법인,95866610,3
41135,2024,4,2163,4,1,U,20240512042019,4113510700,경기도성남시분당구,야탑동,UQA230,근린상업,집합,20240405,72.54,,1,,92800,2006,03001,제1종근린생활,2,추가입력완료,,중개거래,,법인,법인,95866610,4
41135,2024,4,2163,5,1,U,20240512042019,4113510700,경기도성남시분당구,야탑동,UQA230,근린상업,집합,20240405,395.66,,2,,127700,2006,04010,제2종근린생활,2,추가입력완료,,중개거래,,법인,법인,95866610,5
41135,2024,4,2163,6,1,U,20240512042019,4113510700,경기도성남시분당구,야탑동,UQA230,근린상업,집합,20240405,395.66,,3,,125200,2006,03005,제1종근린생활,2,추가입력완료,,중개거래,,법인,법인,95866610,6
41135,2024,4,2163,7,1,U,20240512042019,4113510700,경기도성남시분당구,야탑동,UQA230,근린상업,집합,20240405,395.66,,4,,122700,2006,14204,업무,2,추가입력완료,,중개거래,,법인,법인,95866610,7
41135,2024,4,2163,8,1,U,20240512042019,4113510700,경기도성남시분당구,야탑동,UQA230,근린상업,집합,20240405,395.66,,5,,122700,2006,14204,업무,2,추가입력완료,,중개거래,,법인,법인,95866610,8
41360,2024,4,3792,1,1,U,20240512042019,4136025022,경기도남양주시,와부읍 도곡리,UQA430,자연녹지,일반,20240322,196.1,280,,,79188,,03020,제1종근린생활,2,추가입력완료,,중개거래,,개인,법인,95668575,1
41135,2024,4,2017,1,1,U,20240512042019,4113510500,경기도성남시분당구,서현동,UQA210,중심상업,집합,20240328,60.43,,2,,41000,1995,03999,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,92310253,1
41463,2024,4,3219,1,1,C,20240517074113,4146311600,경기도용인시기흥구,중동,UQA410,보전녹지,집합,20240504,59.86,,25,,59500,2019,11201,기타,2,추가입력완료,,중개거래,,개인,개인,116054777,1
41590,2024,4,15188,1,1,C,20240517074113,4159037022,경기도화성시,장안면 석포리,UQB100,계획관리,일반,20240514,691.54,869,,,82790,2022,04005,제2종근린생활,2,추가입력완료,,중개거래,,법인,개인,115835747,1
41285,2024,4,3330,1,1,U,20240517074113,4128510500,경기도고양시일산동구,마두동,UQA220,일반상업,집합,20240416,8.5,,3,,1400,1996,10003,교육연구,2,추가입력완료,,직거래,,개인,개인,115170681,1
41135,2024,4,2831,1,1,U,20240517074113,4113510300,경기도성남시분당구,정자동,UQA122,제2종일반주거,집합,20240420,41.61,,,,29000,2005,11201,기타,2,추가입력완료,,직거래,,개인,개인,114918688,1
41273,2024,4,4016,1,1,U,20240517074113,4127310900,경기도안산시단원구,선부동,UQA220,일반상업,집합,20240415,55.44,,,,5000,1991,07999,판매,2,추가입력완료,,직거래,,개인,개인,113921557,1
41590,2024,4,9203,2,1,U,20240512042019,4159011600,경기도화성시,진안동,UQA220,일반상업,집합,20240321,75.24,,10,,11340,2004,10003,교육연구,2,추가입력완료,,중개거래,,개인,개인,85381360,2
41463,2024,4,1228,1,1,U,20240504053002,4146310500,경기도용인시기흥구,보라동,UQA123,제3종일반주거,집합,20240131,26.55,,,,23000,,04402,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,64284230,1
41465,2024,4,823,1,1,U,20240504053002,4146510200,경기도용인시수지구,죽전동,UQA230,근린상업,집합,20240215,74.04,,5,,15000,2004,04010,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,63542209,1
41630,2024,4,1658,1,1,U,20240504053002,4163011400,경기도양주시,옥정동,UQA210,중심상업,집합,20240219,97.09,,3,,28000,2017,03005,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,62996209,1
41590,2024,4,11882,1,1,U,20240512042019,4159012900,경기도화성시,오산동,UQA210,중심상업,집합,20240402,22.52,,3,,11910,2019,07999,판매,2,추가입력완료,,중개거래,,개인,법인,91545153,1
41360,2024,4,4694,2,1,U,20240517074113,4136025623,경기도남양주시,화도읍 가곡리,UQB100,계획관리,일반,20240425,900,1263,,,160000,2019,04402,제2종근린생활,2,추가입력완료,,직거래,,개인,법인,112467441,2
41550,2024,4,264,12,1,U,20240512042019,4155031022,경기도안성시,보개면 기좌리,UQB100,계획관리,집합,20231220,199.43,,,,29340,,11999,기타,2,추가입력완료,,중개거래,,,,39862557,12
41310,2024,4,960,2,1,U,20240512042019,4131010500,경기도구리시,수택동,UQA123,제3종일반주거,집합,20240306,487.17,,,,90000,1993,03025,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,92097256,2
41550,2024,4,264,13,1,U,20240512042019,4155031022,경기도안성시,보개면 기좌리,UQB100,계획관리,집합,20231220,199.43,,,,29340,,11999,기타,2,추가입력완료,,중개거래,,,,39862557,13
41465,2024,4,2129,1,1,C,20240517074113,4146510100,경기도용인시수지구,풍덕천동,UQA122,제2종일반주거,집합,20240325,275.85,,4,,70000,1997,04999,제2종근린생활,C,계약해제,20240516,중개거래,,개인,개인,116239784,1
41550,2024,4,264,9,1,U,20240512042019,4155031022,경기도안성시,보개면 기좌리,UQB100,계획관리,집합,20231220,215.16,,,,31660,,11999,기타,2,추가입력완료,,중개거래,,,,39862557,9
41285,2024,4,3255,1,1,U,20240517074113,4128510400,경기도고양시일산동구,장항동,UQA210,중심상업,집합,20240503,94.25,,,,27200,2007,04499,제2종근린생활,2,추가입력완료,,중개거래,,법인,법인,112555428,1
41550,2024,4,264,10,1,U,20240512042019,4155031022,경기도안성시,보개면 기좌리,UQB100,계획관리,집합,20231220,215.16,,,,31660,,11999,기타,2,추가입력완료,,중개거래,,,,39862557,10
41550,2024,4,264,14,1,U,20240512042019,4155031022,경기도안성시,보개면 기좌리,UQB100,계획관리,집합,20231220,199.43,,,,29340,,11999,기타,2,추가입력완료,,중개거래,,,,39862557,14
41650,2024,4,523,2,1,U,20240504053002,4165032025,경기도포천시,내촌면 소학리,UQB100,계획관리,일반,20240113,86.4,288,,,25000,1993,04001,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,20826162,2
41220,2024,4,10163,1,1,U,20240517074113,4122033026,경기도평택시,고덕면 궁리,UQB100,계획관리,집합,20240424,120.8,,2,,19000,2008,04999,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,111520301,1
41463,2024,4,1005,1,1,U,20240504053002,4146311600,경기도용인시기흥구,중동,UQA410,보전녹지,집합,20240131,73.47,,11,,70200,2019,11201,기타,2,추가입력완료,,중개거래,,개인,개인,23249110,1
41590,2024,4,9203,3,1,U,20240512042019,4159011600,경기도화성시,진안동,UQA220,일반상업,집합,20240321,132.25,,10,,19320,2004,10003,교육연구,2,추가입력완료,,중개거래,,개인,개인,85381360,3
41550,2024,4,264,15,1,U,20240512042019,4155031022,경기도안성시,보개면 기좌리,UQB100,계획관리,집합,20231220,199.43,,,,29340,,11999,기타,2,추가입력완료,,중개거래,,,,39862557,15
41135,2024,4,2723,1,1,U,20240517074113,4113510200,경기도성남시분당구,수내동,UQA220,일반상업,집합,20240507,6,,,,7500,1993,03002,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,112146363,1
41370,2024,4,4539,1,1,U,20240517074113,4137010100,경기도오산시,오산동,UQA220,일반상업,집합,20240427,98.7,,4,,13000,2000,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,112032361,1
41590,2024,4,11881,1,1,U,20240512042019,4159012900,경기도화성시,오산동,UQA210,중심상업,집합,20240402,23.66,,3,,12520,2019,07999,판매,2,추가입력완료,,중개거래,,개인,법인,91457158,1
41590,2024,4,9203,1,1,U,20240512042019,4159011600,경기도화성시,진안동,UQA220,일반상업,집합,20240321,75.24,,10,,11340,2004,10003,교육연구,2,추가입력완료,,중개거래,,개인,개인,85381360,1
41590,2024,4,13919,1,1,U,20240517074113,4159025321,경기도화성시,봉담읍 상리,UQA220,일반상업,집합,20240413,40.83,,4,,24524,2023,03005,제1종근린생활,2,추가입력완료,,직거래,,법인,개인,107834978,1
41192,2024,4,2280,1,1,U,20240517074113,4119210900,경기도부천시원미구,상동,UQA220,일반상업,집합,20240423,61.86,,5,,28000,2007,03005,제1종근린생활,C,계약해제,20240516,직거래,,개인,개인,105052682,1
41360,2024,4,3813,2,1,U,20240517074113,4136026521,경기도남양주시,퇴계원읍 퇴계원리,UQA123,제3종일반주거,집합,20240329,22.32,,1,,4500,,04999,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,96435697,2
41550,2024,4,264,7,1,U,20240512042019,4155031022,경기도안성시,보개면 기좌리,UQB100,계획관리,일반,20231220,2002.1,8902,,,389080,,10199,교육연구,2,추가입력완료,,중개거래,,,,39862557,7
41117,2024,4,133,1,1,,,4111710200,경기도 수원시영통구,원천동,UQA220,일반상업,집합,20240108,89.99,,,전체거래,101722,2022,07999,판매,2,추가입력완료,,직거래,,개인,개인,20202662,1
41117,2024,4,106,1,1,,,4111710700,경기도 수원시영통구,망포동,UQA122,제2종일반주거,집합,20240104,46.87,,2,전체거래,24640,2012,04020,제2종근린생활,2,추가입력완료,,중개거래,경기 수원영통구,법인,개인,20202634,1
41117,2024,4,106,2,1,,,4111710700,경기도 수원시영통구,망포동,UQA122,제2종일반주거,집합,20240104,98.04,,2,전체거래,52360,2012,04020,제2종근린생활,2,추가입력완료,,중개거래,경기 수원영통구,법인,개인,20202634,2
41117,2024,4,119,1,1,,,4111710300,경기도 수원시영통구,이의동,UQA130,준주거,집합,20240104,57.94,,2,전체거래,31000,2017,11201,기타,2,추가입력완료,,중개거래,경기 수원영통구,개인,개인,20202633,1
41360,2024,4,4644,1,1,U,20240517074113,4136011100,경기도남양주시,별내동,UQA130,준주거,집합,20240507,387.39,,,,71218,2023,07201,판매,2,추가입력완료,,직거래,,법인,법인,111512297,1
41360,2024,4,4644,2,1,U,20240517074113,4136011100,경기도남양주시,별내동,UQA130,준주거,집합,20240507,388.38,,,,71400,2023,07201,판매,2,추가입력완료,,직거래,,법인,법인,111512297,2
41550,2024,4,264,11,1,U,20240512042019,4155031022,경기도안성시,보개면 기좌리,UQB100,계획관리,집합,20231220,215.16,,,,31660,,11999,기타,2,추가입력완료,,중개거래,,,,39862557,11
41250,2024,4,774,1,1,U,20240517074113,4125010200,경기도동두천시,지행동,UQA220,일반상업,집합,20240504,111.2,,2,,24000,2004,04001,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,106712918,1
41570,2024,4,3338,1,1,U,20240517074113,4157010400,경기도김포시,장기동,UQA220,일반상업,집합,20240409,117.6,,7,,36500,2013,04010,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,98713090,1
41390,2024,4,3220,1,1,U,20240517074113,4139010400,경기도시흥시,포동,UQA430,자연녹지,집합,20240315,18.9,,1,,12000,1993,03999,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,92989251,1
41461,2024,4,1330,1,1,U,20240504053002,4146125628,경기도용인시처인구,이동읍 천리,UQA430,자연녹지,일반,20240129,233.31,932,,,69030,2011,03001,제1종근린생활,2,추가입력완료,,중개거래,,개인,법인,61401228,1
41192,2024,4,3216,1,1,C,20240612040230,4119210500,경기도부천시원미구,약대동,UQA122,제2종일반주거,집합,20240611,27.5,,1,,14400,2019,03001,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,131267283,1
41192,2024,4,3216,2,1,C,20240612040230,4119210500,경기도부천시원미구,약대동,UQA122,제2종일반주거,집합,20240611,33.44,,1,,17600,2019,03001,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,131267283,2
41281,2024,4,4018,1,1,C,20240612040230,4128113000,경기도고양시덕양구,현천동,UQA121,제1종일반주거,일반,20240605,201.1,339,,,114000,2010,03001,제1종근린생활,2,추가입력완료,,중개거래,,개인,법인,131198282,1
41410,2024,4,1696,1,1,C,20240612040230,4141010500,경기도군포시,금정동,UQA220,일반상업,집합,20240606,69.56,,6,,13800,1993,03999,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,131142249,1
41610,2024,4,3589,1,1,C,20240612040230,4161025326,경기도광주시,초월읍 선동리,UQB100,계획관리,일반,20240611,100,126,,,41500,2018,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,131033228,1
41115,2024,4,541,1,1,,,4111514000,경기도 수원시팔달구,우만동,UQA122,제2종일반주거,집합,20240207,40.06,,1,전체거래,19500,2018,03001,제1종근린생활,2,추가입력완료,,중개거래,경기 수원팔달구,개인,개인,19862870,1
41115,2024,4,500,1,1,,,4111513500,경기도 수원시팔달구,매산로2가,UQA220,일반상업,집합,20240130,17.12,,13,전체거래,6450,2019,15002,숙박,2,추가입력완료,,직거래,,법인,법인,19862848,1
41115,2024,4,501,1,1,,,4111513500,경기도 수원시팔달구,매산로2가,UQA220,일반상업,집합,20240130,20.68,,8,전체거래,7650,2019,15002,숙박,2,추가입력완료,,직거래,,법인,법인,19862841,1
41115,2024,4,486,1,1,,,4111513300,경기도 수원시팔달구,매교동,UQA122,제2종일반주거,집합,20240205,32,,,지분거래,17500,2023,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,19862816,1
41115,2024,4,419,1,1,,,4111514000,경기도 수원시팔달구,우만동,UQA122,제2종일반주거,일반,20231219,455,194.9,,전체거래,250000,2012,04043,제2종근린생활,2,추가입력완료,,중개거래,경기 수원팔달구,,,19862764,1
41115,2024,4,431,1,1,,,4111514100,경기도 수원시팔달구,인계동,UQA210,중심상업,집합,20240131,5.22,,,전체거래,2600,1995,07999,판매,2,추가입력완료,,직거래,,개인,법인,19862734,1
41115,2024,4,432,1,1,,,4111514100,경기도 수원시팔달구,인계동,UQA210,중심상업,집합,20240131,4.91,,,전체거래,1900,1995,07999,판매,2,추가입력완료,,직거래,,개인,법인,19862733,1
41115,2024,4,429,1,1,,,4111514100,경기도 수원시팔달구,인계동,UQA210,중심상업,집합,20240122,3.6,,,전체거래,1000,1995,07999,판매,2,추가입력완료,,직거래,,개인,법인,19862727,1
41115,2024,4,430,1,1,,,4111514100,경기도 수원시팔달구,인계동,UQA210,중심상업,집합,20240131,4.86,,,전체거래,2400,1995,07999,판매,2,추가입력완료,,직거래,,개인,법인,19862726,1
41115,2024,4,434,1,1,,,4111514100,경기도 수원시팔달구,인계동,UQA210,중심상업,집합,20240131,4.91,,,전체거래,1950,1995,07999,판매,2,추가입력완료,,직거래,,개인,법인,19862725,1
41115,2024,4,434,2,1,,,4111514100,경기도 수원시팔달구,인계동,UQA210,중심상업,집합,20240131,4.91,,,전체거래,1950,1995,07999,판매,2,추가입력완료,,직거래,,개인,개인,19862725,2
41115,2024,4,433,1,1,,,4111514100,경기도 수원시팔달구,인계동,UQA210,중심상업,집합,20240122,4.9,,4,전체거래,1000,1995,07999,판매,2,추가입력완료,,직거래,,개인,개인,19862724,1
41115,2024,4,428,1,1,,,4111514100,경기도 수원시팔달구,인계동,UQA210,중심상업,집합,20240116,5.27,,,전체거래,249,1995,07999,판매,2,추가입력완료,,직거래,,개인,법인,19862723,1
41115,2024,4,422,1,1,,,4111512600,경기도 수원시팔달구,구천동,UQA220,일반상업,일반,20240102,1139.82,219,,전체거래,306000,2018,15002,숙박,2,추가입력완료,,중개거래,경기 수원시권선구,법인,개인,19862715,1
41115,2024,4,395,1,1,,,4111513800,경기도 수원시팔달구,화서동,UQA121,제1종일반주거,집합,20240116,17.66,,5,전체거래,5700,1998,04402,제2종근린생활,2,추가입력완료,,중개거래,경기 수원시팔달구,개인,개인,19862703,1
41115,2024,4,376,1,1,,,4111512500,경기도 수원시팔달구,중동,UQA220,일반상업,집합,20240129,5.87,,,전체거래,300,2003,07999,판매,2,추가입력완료,,직거래,,개인,개인,19862688,1
41115,2024,4,346,1,1,,,4111513400,경기도 수원시팔달구,매산로1가,UQA220,일반상업,일반,20240112,564.16,140.5,,전체거래,400000,1986,04999,제2종근린생활,2,추가입력완료,,중개거래,경기 수원시팔달구,개인,개인,19862653,1
41115,2024,4,343,1,1,,,4111514100,경기도 수원시팔달구,인계동,UQA210,중심상업,집합,20240124,27.04,,4,전체거래,45030,2023,03999,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,19862651,1
41115,2024,4,337,1,1,,,4111513600,경기도 수원시팔달구,매산로3가,UQA121,제1종일반주거,일반,20240107,90.66,81,,전체거래,34300,1994,03001,제1종근린생활,2,추가입력완료,,중개거래,경기 수원시권선구,개인,개인,19862640,1
